,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
137,49.off,./normalized-psb-db/Glasses/49.off,Glasses,0.26911333320533515,-0.002714523117054034,0.07627896623254879,2644.9566422282405,1.0001434367478492,37.90576123667601,0.238,0.248,0.11,0.0485,0.038,0.046,0.0885,0.1195,0.0525,0.011,0.063,0.369,0.233,0.096,0.096,0.143,0.0,0.0,0.0,0.0,0.205,0.2315,0.184,0.158,0.1145,0.0705,0.0345,0.002,0.0,0.0,0.1555,0.346,0.2695,0.131,0.058,0.0355,0.0045,0.0,0.0,0.0,0.3145,0.448,0.193,0.0425,0.002,0.0,0.0,0.0,0.0,0.0
138,59.off,./normalized-psb-db/Glasses/59.off,Glasses,0.255323963471066,0.0029848432272574733,0.05941993000288909,1868.2357622558784,0.9975561105188798,33.59110310525004,0.2445,0.243,0.109,0.059,0.041,0.0355,0.103,0.098,0.054,0.013,0.057,0.399,0.205,0.098,0.12,0.121,0.0,0.0,0.0,0.0,0.1985,0.2345,0.199,0.1625,0.1145,0.066,0.025,0.0,0.0,0.0,0.1515,0.3685,0.265,0.1185,0.061,0.035,0.0005,0.0,0.0,0.0,0.319,0.4775,0.1735,0.03,0.0,0.0,0.0,0.0,0.0,0.0
139,58.off,./normalized-psb-db/Glasses/58.off,Glasses,0.14466946722071394,0.0012498856066034472,0.013923169130300419,1938.1621698824388,0.9981493408835918,127.94246010518337,0.4285,0.1135,0.055,0.038,0.0365,0.034,0.04,0.0495,0.1185,0.0865,0.259,0.317,0.123,0.1,0.18,0.021,0.0,0.0,0.0,0.0,0.2825,0.238,0.2015,0.1405,0.0775,0.0345,0.025,0.0005,0.0,0.0,0.36,0.48,0.1555,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.7555,0.241,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,242.off,./normalized-psb-db/Bird/242.off,Bird,0.8566472135338201,0.023727443868941038,0.25393739743782395,1116.6166782081114,1.000024678646951,5.028514120123542,0.1465,0.201,0.181,0.143,0.104,0.0785,0.061,0.0525,0.024,0.0085,0.039,0.292,0.304,0.209,0.119,0.037,0.0,0.0,0.0,0.0,0.107,0.252,0.2615,0.221,0.129,0.025,0.0045,0.0,0.0,0.0,0.053,0.266,0.3385,0.2075,0.091,0.0355,0.008,0.0005,0.0,0.0,0.119,0.441,0.3175,0.0975,0.0205,0.0045,0.0,0.0,0.0,0.0
141,256.off,./normalized-psb-db/Bird/256.off,Bird,0.5428007539931954,0.011793397818250954,0.10785666358925389,1149.8559311144077,0.9713847245862122,10.670061113048959,0.1585,0.183,0.1665,0.1435,0.1085,0.0755,0.0625,0.0525,0.0305,0.019,0.079,0.391,0.276,0.171,0.082,0.001,0.0,0.0,0.0,0.0,0.127,0.2985,0.305,0.1915,0.063,0.0135,0.0015,0.0,0.0,0.0,0.0915,0.3735,0.3095,0.152,0.058,0.0145,0.001,0.0,0.0,0.0,0.238,0.5125,0.214,0.035,0.0005,0.0,0.0,0.0,0.0,0.0
142,257.off,./normalized-psb-db/Bird/257.off,Bird,0.5276889892220842,0.00472216579248019,0.06643083664984956,6589.487449130584,1.000049400701225,74.75851263572794,0.221,0.1845,0.1365,0.1155,0.0745,0.0825,0.06,0.053,0.0425,0.03,0.093,0.365,0.333,0.152,0.056,0.001,0.0,0.0,0.0,0.0,0.185,0.3025,0.327,0.1155,0.053,0.0155,0.0015,0.0,0.0,0.0,0.1715,0.383,0.3,0.125,0.0205,0.0,0.0,0.0,0.0,0.0,0.4685,0.4685,0.0625,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
143,243.off,./normalized-psb-db/Bird/243.off,Bird,0.35032570639314753,0.007137727552141931,0.048367930526710526,843.9099072994885,0.9983783087518346,63.99795565591838,0.2855,0.2015,0.0985,0.0765,0.0645,0.0565,0.0535,0.0655,0.0625,0.0355,0.177,0.403,0.163,0.136,0.12,0.001,0.0,0.0,0.0,0.0,0.1915,0.3475,0.2065,0.1525,0.064,0.03,0.008,0.0,0.0,0.0,0.1365,0.5115,0.304,0.0455,0.0025,0.0,0.0,0.0,0.0,0.0,0.3915,0.5775,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,255.off,./normalized-psb-db/Bird/255.off,Bird,0.5284753334389385,-0.011988586674876827,0.1269866716586908,1026.9237294868408,0.9999775832159497,8.684376829512686,0.1695,0.1965,0.1685,0.1135,0.086,0.0825,0.0665,0.0635,0.0415,0.012,0.064,0.41,0.258,0.166,0.093,0.009,0.0,0.0,0.0,0.0,0.156,0.282,0.279,0.1755,0.076,0.0265,0.005,0.0,0.0,0.0,0.083,0.3925,0.3085,0.1665,0.045,0.0045,0.0,0.0,0.0,0.0,0.209,0.5105,0.236,0.0415,0.003,0.0,0.0,0.0,0.0,0.0
145,241.off,./normalized-psb-db/Bird/241.off,Bird,0.3522325543102417,0.006760127539433305,0.07305077385566895,956.2659617523742,0.9989944926842814,32.734243990555996,0.223,0.195,0.1375,0.0945,0.0925,0.067,0.062,0.062,0.0455,0.021,0.145,0.375,0.217,0.164,0.098,0.001,0.0,0.0,0.0,0.0,0.174,0.312,0.259,0.1845,0.051,0.016,0.0035,0.0,0.0,0.0,0.1415,0.4305,0.258,0.126,0.036,0.0075,0.0005,0.0,0.0,0.0,0.3455,0.516,0.129,0.0095,0.0,0.0,0.0,0.0,0.0,0.0
146,254.off,./normalized-psb-db/Bird/254.off,Bird,0.38101671205326787,-0.006014692689386383,0.04614573907840107,1528.9919173119297,1.000007891926499,90.7472558784235,0.246,0.1945,0.1235,0.088,0.07,0.0715,0.0575,0.0565,0.0615,0.031,0.15,0.35,0.269,0.142,0.087,0.002,0.0,0.0,0.0,0.0,0.181,0.3035,0.289,0.145,0.049,0.0245,0.008,0.0,0.0,0.0,0.165,0.47,0.2625,0.0875,0.0145,0.0005,0.0,0.0,0.0,0.0,0.4285,0.5365,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,250.off,./normalized-psb-db/Bird/250.off,Bird,0.46147134926922223,0.007787478681288063,0.05816374694963178,1620.4681025604523,1.0000151730865494,82.89106331948997,0.2205,0.19,0.1485,0.103,0.0765,0.063,0.0535,0.0635,0.0525,0.029,0.121,0.352,0.253,0.195,0.073,0.006,0.0,0.0,0.0,0.0,0.1665,0.269,0.257,0.2095,0.0715,0.0245,0.002,0.0,0.0,0.0,0.1205,0.394,0.286,0.1225,0.054,0.021,0.002,0.0,0.0,0.0,0.37,0.5545,0.0745,0.001,0.0,0.0,0.0,0.0,0.0,0.0
148,244.off,./normalized-psb-db/Bird/244.off,Bird,0.4498280356539731,-0.007810096566238132,0.0646864379683028,1492.1990222717864,0.99990038077952,56.01685460668217,0.2665,0.1955,0.1035,0.0855,0.073,0.0655,0.055,0.066,0.062,0.0275,0.106,0.334,0.255,0.192,0.11,0.003,0.0,0.0,0.0,0.0,0.171,0.2905,0.272,0.1575,0.069,0.036,0.004,0.0,0.0,0.0,0.117,0.45,0.303,0.105,0.022,0.003,0.0,0.0,0.0,0.0,0.349,0.5535,0.095,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
149,245.off,./normalized-psb-db/Bird/245.off,Bird,0.7359516383010954,0.014909159879994084,0.23573329668212886,1793.2526665763978,0.9997231752960237,5.180941034931706,0.159,0.207,0.167,0.1225,0.097,0.0795,0.0615,0.058,0.034,0.0145,0.041,0.371,0.264,0.188,0.111,0.025,0.0,0.0,0.0,0.0,0.116,0.2645,0.2685,0.216,0.1045,0.0235,0.007,0.0,0.0,0.0,0.066,0.3025,0.3335,0.1795,0.083,0.03,0.0055,0.0,0.0,0.0,0.161,0.4605,0.263,0.0855,0.026,0.004,0.0,0.0,0.0,0.0
150,251.off,./normalized-psb-db/Bird/251.off,Bird,0.35032570639314753,0.007137727552141931,0.048367930526710526,843.9099072994885,0.9989220384707793,63.99795565591838,0.2705,0.1845,0.103,0.083,0.0665,0.0565,0.0605,0.0745,0.06,0.041,0.151,0.38,0.177,0.156,0.136,0.0,0.0,0.0,0.0,0.0,0.1935,0.3165,0.226,0.165,0.0625,0.0295,0.007,0.0,0.0,0.0,0.149,0.495,0.2925,0.059,0.0045,0.0,0.0,0.0,0.0,0.0,0.396,0.568,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,247.off,./normalized-psb-db/Bird/247.off,Bird,0.6025311368189492,-0.012182038503653271,0.17664300268137784,1474.0036146063476,1.0002083425762591,7.948537599573017,0.1695,0.2205,0.1525,0.112,0.075,0.0955,0.065,0.058,0.037,0.015,0.037,0.318,0.292,0.205,0.115,0.033,0.0,0.0,0.0,0.0,0.131,0.259,0.265,0.1865,0.116,0.0335,0.0085,0.0005,0.0,0.0,0.0685,0.3385,0.314,0.1905,0.0715,0.016,0.001,0.0,0.0,0.0,0.182,0.488,0.2385,0.081,0.0105,0.0,0.0,0.0,0.0,0.0
152,253.off,./normalized-psb-db/Bird/253.off,Bird,0.6630199239830907,-0.013095433765782276,0.1487328228897256,1699.57354059224,1.0022045564696394,21.698091328663015,0.1765,0.1845,0.1735,0.132,0.0965,0.063,0.066,0.0615,0.0335,0.013,0.059,0.309,0.244,0.194,0.162,0.032,0.0,0.0,0.0,0.0,0.1105,0.2565,0.235,0.2285,0.125,0.0325,0.012,0.0,0.0,0.0,0.069,0.3,0.299,0.2015,0.086,0.0385,0.0055,0.0005,0.0,0.0,0.182,0.491,0.2655,0.057,0.0045,0.0,0.0,0.0,0.0,0.0
153,252.off,./normalized-psb-db/Bird/252.off,Bird,0.7331690907252153,-0.016202604999610352,0.251694890276452,1501.2145098404262,1.000024422778749,6.5607235054270125,0.1755,0.2235,0.1665,0.105,0.087,0.089,0.069,0.0465,0.031,0.007,0.029,0.287,0.275,0.235,0.127,0.047,0.0,0.0,0.0,0.0,0.1135,0.241,0.246,0.203,0.1295,0.0545,0.0125,0.0,0.0,0.0,0.0525,0.2935,0.29,0.231,0.0925,0.033,0.007,0.0005,0.0,0.0,0.143,0.412,0.319,0.0985,0.0255,0.002,0.0,0.0,0.0,0.0
154,246.off,./normalized-psb-db/Bird/246.off,Bird,0.42931367359844463,-0.007916184406996138,0.07426353832864134,1262.6772559479928,0.9988213420082007,21.18569649794188,0.2595,0.204,0.1085,0.069,0.0715,0.068,0.07,0.0715,0.061,0.017,0.076,0.392,0.22,0.172,0.127,0.013,0.0,0.0,0.0,0.0,0.1845,0.2875,0.2485,0.153,0.0775,0.039,0.0095,0.0005,0.0,0.0,0.1265,0.426,0.3215,0.1065,0.0195,0.0,0.0,0.0,0.0,0.0,0.29,0.5475,0.1565,0.006,0.0,0.0,0.0,0.0,0.0,0.0
155,248.off,./normalized-psb-db/Bird/248.off,Bird,1.2215800079457404,0.029252166748144293,0.4276216300643795,2130.343664109254,1.0436896888260314,2.168779457171085,0.1305,0.174,0.1695,0.177,0.125,0.087,0.057,0.041,0.0255,0.0135,0.0,0.199,0.305,0.251,0.146,0.073,0.026,0.0,0.0,0.0,0.079,0.2085,0.204,0.223,0.169,0.0935,0.0225,0.0005,0.0,0.0,0.0265,0.1845,0.2755,0.2265,0.1625,0.08,0.0365,0.007,0.001,0.0,0.0815,0.321,0.309,0.1835,0.074,0.024,0.007,0.0,0.0,0.0
156,260.off,./normalized-psb-db/Bird/260.off,Bird,1.4009999469681391,0.040440187640201936,0.470335413999561,1681.4657769067323,1.0298063415163172,4.477043023705862,0.1695,0.1925,0.1475,0.1485,0.102,0.0775,0.0695,0.0525,0.0305,0.01,0.026,0.148,0.216,0.395,0.202,0.009,0.004,0.0,0.0,0.0,0.112,0.2395,0.2225,0.208,0.1655,0.047,0.0055,0.0,0.0,0.0,0.0655,0.2615,0.3475,0.218,0.068,0.028,0.0095,0.002,0.0,0.0,0.1625,0.4105,0.3015,0.093,0.026,0.0035,0.0025,0.0005,0.0,0.0
157,249.off,./normalized-psb-db/Bird/249.off,Bird,0.35828888920316926,0.0059080843264616685,0.08046229157465615,1317.669977878135,1.0001712630843067,30.401559703699075,0.202,0.217,0.1295,0.121,0.0805,0.0645,0.0585,0.052,0.052,0.023,0.164,0.419,0.218,0.117,0.082,0.0,0.0,0.0,0.0,0.0,0.2055,0.3155,0.2725,0.134,0.049,0.0195,0.004,0.0,0.0,0.0,0.152,0.4475,0.2925,0.097,0.011,0.0,0.0,0.0,0.0,0.0,0.3785,0.532,0.084,0.0055,0.0,0.0,0.0,0.0,0.0,0.0
158,259.off,./normalized-psb-db/Bird/259.off,Bird,0.9427263060723314,0.025848478924268344,0.23527612037624487,1253.9692714637354,0.9983413965071161,8.487885207430768,0.146,0.217,0.1625,0.1465,0.0985,0.0805,0.057,0.0475,0.0335,0.011,0.031,0.235,0.299,0.242,0.129,0.064,0.0,0.0,0.0,0.0,0.0905,0.214,0.232,0.241,0.159,0.0505,0.0125,0.0005,0.0,0.0,0.041,0.233,0.311,0.2325,0.119,0.0535,0.0095,0.0005,0.0,0.0,0.1175,0.388,0.347,0.121,0.023,0.0035,0.0,0.0,0.0,0.0
159,258.off,./normalized-psb-db/Bird/258.off,Bird,1.1951247014657063,0.02618923314910643,0.36915431305231655,2488.8235309106403,1.0151581291147258,5.9566180404381415,0.161,0.174,0.165,0.157,0.1225,0.066,0.0665,0.055,0.025,0.008,0.007,0.061,0.233,0.336,0.281,0.082,0.0,0.0,0.0,0.0,0.101,0.1535,0.153,0.2095,0.2235,0.125,0.0345,0.0,0.0,0.0,0.066,0.176,0.2355,0.23,0.1425,0.103,0.0385,0.0075,0.001,0.0,0.118,0.2945,0.292,0.192,0.08,0.0195,0.004,0.0,0.0,0.0
160,396.off,./normalized-psb-db/FourLeg/396.off,FourLeg,0.8464116386048381,0.028198952488316303,0.14631860535103788,762.5686165040871,1.0874802172238123,16.302517607813538,0.144,0.2115,0.176,0.131,0.1015,0.0865,0.063,0.052,0.025,0.0095,0.01,0.235,0.318,0.314,0.108,0.015,0.0,0.0,0.0,0.0,0.084,0.2715,0.2535,0.228,0.111,0.039,0.013,0.0,0.0,0.0,0.0395,0.232,0.3835,0.2395,0.081,0.023,0.0015,0.0,0.0,0.0,0.1115,0.4485,0.356,0.0825,0.0015,0.0,0.0,0.0,0.0,0.0
161,382.off,./normalized-psb-db/FourLeg/382.off,FourLeg,0.7393692209209517,0.02518689974058902,0.175183066016283,637.1397129108261,1.0415224476122384,9.87712480586096,0.15,0.209,0.182,0.1235,0.104,0.0855,0.063,0.046,0.027,0.01,0.025,0.297,0.323,0.204,0.14,0.011,0.0,0.0,0.0,0.0,0.096,0.297,0.2615,0.222,0.0865,0.0275,0.009,0.0005,0.0,0.0,0.049,0.2575,0.368,0.2355,0.072,0.017,0.001,0.0,0.0,0.0,0.1195,0.4255,0.3535,0.0975,0.004,0.0,0.0,0.0,0.0,0.0
162,383.off,./normalized-psb-db/FourLeg/383.off,FourLeg,1.1279634510184637,-0.05327568237950357,0.17188248927885075,505.6232556021238,1.0417211833070354,10.820671868009587,0.147,0.216,0.1625,0.1325,0.097,0.081,0.0695,0.058,0.028,0.0085,0.0,0.173,0.221,0.224,0.34,0.042,0.0,0.0,0.0,0.0,0.0645,0.2285,0.222,0.206,0.134,0.0915,0.052,0.0015,0.0,0.0,0.0225,0.162,0.301,0.303,0.1745,0.0355,0.0015,0.0,0.0,0.0,0.0635,0.296,0.4175,0.195,0.028,0.0,0.0,0.0,0.0,0.0
163,397.off,./normalized-psb-db/FourLeg/397.off,FourLeg,0.9116647537631555,0.03287988079173908,0.18357780887055467,700.882191808359,1.0562335069690194,14.863080676493624,0.157,0.217,0.1595,0.1095,0.101,0.086,0.072,0.05,0.0365,0.0115,0.0,0.27,0.28,0.228,0.188,0.034,0.0,0.0,0.0,0.0,0.0865,0.267,0.232,0.205,0.1315,0.058,0.019,0.001,0.0,0.0,0.032,0.2195,0.3615,0.261,0.093,0.024,0.0085,0.0005,0.0,0.0,0.106,0.38,0.3805,0.129,0.0045,0.0,0.0,0.0,0.0,0.0
164,381.off,./normalized-psb-db/FourLeg/381.off,FourLeg,1.0106855161937376,-0.051646263850780305,0.1989269908481205,387.0528830653325,1.030815530849801,8.66405030853434,0.131,0.1915,0.188,0.144,0.114,0.0855,0.07,0.0415,0.027,0.0075,0.0,0.222,0.34,0.256,0.15,0.032,0.0,0.0,0.0,0.0,0.064,0.232,0.2825,0.2145,0.1215,0.059,0.0255,0.001,0.0,0.0,0.0255,0.167,0.352,0.3105,0.12,0.0235,0.0015,0.0,0.0,0.0,0.0755,0.343,0.4135,0.1515,0.0165,0.0,0.0,0.0,0.0,0.0
165,395.off,./normalized-psb-db/FourLeg/395.off,FourLeg,0.8157392402460701,0.026594478419309793,0.16886411617857233,767.4871411333875,1.0084851062358289,14.209955180684965,0.1655,0.201,0.1665,0.1235,0.0995,0.0805,0.0675,0.054,0.033,0.009,0.004,0.282,0.312,0.212,0.171,0.019,0.0,0.0,0.0,0.0,0.0815,0.234,0.289,0.2,0.1215,0.059,0.015,0.0,0.0,0.0,0.037,0.2535,0.354,0.252,0.0775,0.024,0.002,0.0,0.0,0.0,0.106,0.427,0.3575,0.1025,0.007,0.0,0.0,0.0,0.0,0.0
166,394.off,./normalized-psb-db/FourLeg/394.off,FourLeg,1.0448441540101134,0.0376752440015603,0.23913509009198386,803.6045814977631,1.216216746520141,12.717658995156475,0.153,0.1935,0.172,0.135,0.0935,0.08,0.0735,0.054,0.033,0.0125,0.015,0.158,0.247,0.259,0.206,0.09,0.025,0.0,0.0,0.0,0.063,0.176,0.2305,0.2235,0.1675,0.097,0.0335,0.0085,0.0005,0.0,0.0305,0.162,0.282,0.2415,0.163,0.076,0.039,0.005,0.001,0.0,0.0765,0.298,0.3645,0.2015,0.055,0.0045,0.0,0.0,0.0,0.0
167,384.off,./normalized-psb-db/FourLeg/384.off,FourLeg,0.7551057568765369,0.02491794322042103,0.12359574892309554,693.4241457530293,1.0000621994150871,14.482786922947678,0.158,0.2175,0.1495,0.114,0.0965,0.0835,0.07,0.06,0.0395,0.0115,0.05,0.269,0.324,0.217,0.14,0.0,0.0,0.0,0.0,0.0,0.0865,0.2975,0.2525,0.209,0.1015,0.0415,0.0115,0.0,0.0,0.0,0.042,0.274,0.3865,0.214,0.0685,0.013,0.002,0.0,0.0,0.0,0.1185,0.486,0.341,0.0535,0.001,0.0,0.0,0.0,0.0,0.0
168,390.off,./normalized-psb-db/FourLeg/390.off,FourLeg,0.4764494201065315,-0.008910556774580351,0.12248355656331432,1362.1995255897837,1.0111754631495782,15.25066687104146,0.201,0.1885,0.147,0.1055,0.098,0.0825,0.0585,0.057,0.042,0.02,0.095,0.428,0.202,0.128,0.105,0.042,0.0,0.0,0.0,0.0,0.1245,0.2955,0.298,0.159,0.0715,0.0375,0.0125,0.0015,0.0,0.0,0.0915,0.3875,0.3325,0.137,0.045,0.0065,0.0,0.0,0.0,0.0,0.211,0.5525,0.207,0.0285,0.001,0.0,0.0,0.0,0.0,0.0
169,391.off,./normalized-psb-db/FourLeg/391.off,FourLeg,0.9741924805140209,0.03986536038305012,0.15004706155897318,581.7587583025821,1.0071380361619413,30.236286167178882,0.207,0.187,0.1265,0.099,0.106,0.0955,0.07,0.064,0.031,0.014,0.0,0.116,0.196,0.295,0.289,0.104,0.0,0.0,0.0,0.0,0.104,0.2045,0.174,0.2205,0.1115,0.1045,0.081,0.0,0.0,0.0,0.046,0.221,0.276,0.275,0.1405,0.0385,0.003,0.0,0.0,0.0,0.127,0.3865,0.358,0.124,0.0045,0.0,0.0,0.0,0.0,0.0
170,385.off,./normalized-psb-db/FourLeg/385.off,FourLeg,0.925571419620233,-0.03409274069246411,0.1867164333846523,682.1909860068562,0.9949657396673579,15.186643968288157,0.143,0.2145,0.167,0.1385,0.101,0.0715,0.0745,0.0485,0.034,0.0075,0.014,0.294,0.231,0.224,0.193,0.044,0.0,0.0,0.0,0.0,0.084,0.252,0.225,0.2465,0.107,0.062,0.0235,0.0,0.0,0.0,0.033,0.2095,0.356,0.2645,0.1005,0.029,0.0075,0.0,0.0,0.0,0.0995,0.404,0.3675,0.121,0.008,0.0,0.0,0.0,0.0,0.0
171,393.off,./normalized-psb-db/FourLeg/393.off,FourLeg,0.7266453117069342,-0.021236002208958327,0.13382222138731736,850.7890737406981,1.0075696117821311,44.85080778521014,0.2085,0.1645,0.13,0.1275,0.1045,0.0875,0.072,0.0545,0.041,0.01,0.02,0.144,0.21,0.113,0.452,0.061,0.0,0.0,0.0,0.0,0.132,0.14,0.1955,0.207,0.1405,0.103,0.081,0.001,0.0,0.0,0.077,0.2055,0.2935,0.207,0.1355,0.067,0.0145,0.0,0.0,0.0,0.148,0.407,0.34,0.103,0.002,0.0,0.0,0.0,0.0,0.0
172,387.off,./normalized-psb-db/FourLeg/387.off,FourLeg,0.7224069194439748,-0.02311158681665324,0.13234211499058188,705.8073262755973,1.0032086644703602,17.071072803962245,0.1645,0.2075,0.1785,0.1195,0.0945,0.0805,0.0595,0.051,0.0345,0.01,0.046,0.262,0.318,0.201,0.169,0.004,0.0,0.0,0.0,0.0,0.098,0.2815,0.25,0.2415,0.094,0.027,0.0075,0.0005,0.0,0.0,0.0555,0.288,0.356,0.2085,0.075,0.0165,0.0005,0.0,0.0,0.0,0.1205,0.466,0.348,0.0655,0.0,0.0,0.0,0.0,0.0,0.0
173,386.off,./normalized-psb-db/FourLeg/386.off,FourLeg,1.1858658837890044,-0.05110098975852773,0.3642508833687346,638.6282137505106,1.1390381502384732,8.98375453351176,0.157,0.2065,0.168,0.143,0.1205,0.083,0.057,0.034,0.026,0.005,0.01,0.071,0.257,0.253,0.282,0.127,0.0,0.0,0.0,0.0,0.06,0.17,0.1795,0.1825,0.2195,0.1465,0.036,0.006,0.0,0.0,0.029,0.155,0.229,0.2645,0.173,0.1005,0.0425,0.0055,0.001,0.0,0.069,0.285,0.319,0.2265,0.0835,0.016,0.001,0.0,0.0,0.0
174,392.off,./normalized-psb-db/FourLeg/392.off,FourLeg,0.9563449778615902,0.043322315170923276,0.1842519510549813,466.0370339971951,1.02493468301576,12.374704030823024,0.1685,0.214,0.1635,0.1155,0.0995,0.081,0.0755,0.0485,0.0235,0.0105,0.019,0.223,0.282,0.267,0.201,0.008,0.0,0.0,0.0,0.0,0.068,0.2745,0.263,0.196,0.114,0.075,0.0095,0.0,0.0,0.0,0.034,0.1915,0.362,0.2905,0.1065,0.015,0.0005,0.0,0.0,0.0,0.0805,0.372,0.4095,0.1285,0.0095,0.0,0.0,0.0,0.0,0.0
175,388.off,./normalized-psb-db/FourLeg/388.off,FourLeg,1.1401459941024072,0.05080913164040255,0.21549345220508798,574.1136224956416,1.040536534913137,9.723461774357581,0.1345,0.2085,0.173,0.1265,0.117,0.0885,0.07,0.045,0.0295,0.0075,0.028,0.162,0.29,0.296,0.211,0.013,0.0,0.0,0.0,0.0,0.0625,0.2075,0.264,0.2485,0.1165,0.083,0.018,0.0,0.0,0.0,0.0225,0.1785,0.3195,0.3175,0.134,0.0275,0.0005,0.0,0.0,0.0,0.0765,0.362,0.3695,0.174,0.018,0.0,0.0,0.0,0.0,0.0
176,389.off,./normalized-psb-db/FourLeg/389.off,FourLeg,0.8103099657551085,-0.023382452565188554,0.1714235157441731,973.1357256327935,1.007669485101832,9.65852865001633,0.142,0.2055,0.169,0.1245,0.103,0.082,0.0815,0.0515,0.032,0.009,0.042,0.307,0.314,0.173,0.155,0.009,0.0,0.0,0.0,0.0,0.091,0.282,0.267,0.2315,0.0815,0.0315,0.0155,0.0,0.0,0.0,0.047,0.2605,0.3765,0.2355,0.072,0.0085,0.0,0.0,0.0,0.0,0.115,0.4375,0.3485,0.095,0.004,0.0,0.0,0.0,0.0,0.0
177,400.off,./normalized-psb-db/FourLeg/400.off,FourLeg,0.7253357086323736,0.021443919803145826,0.15430104887078383,829.8676340041757,1.0339006067670162,17.743489462016363,0.1725,0.215,0.151,0.1175,0.0855,0.0895,0.0765,0.0525,0.0295,0.0105,0.05,0.274,0.248,0.256,0.144,0.028,0.0,0.0,0.0,0.0,0.09,0.285,0.2325,0.208,0.1075,0.0585,0.0165,0.002,0.0,0.0,0.0515,0.274,0.373,0.211,0.0675,0.0225,0.0005,0.0,0.0,0.0,0.1405,0.468,0.325,0.064,0.0025,0.0,0.0,0.0,0.0,0.0
178,399.off,./normalized-psb-db/FourLeg/399.off,FourLeg,0.7432447654897987,-0.023852079251436887,0.1577523420904325,721.6773754414701,1.0024978942520533,9.221859545394931,0.137,0.2015,0.171,0.1385,0.112,0.081,0.0705,0.052,0.029,0.0075,0.046,0.305,0.314,0.222,0.106,0.007,0.0,0.0,0.0,0.0,0.0935,0.2775,0.2785,0.225,0.093,0.0295,0.003,0.0,0.0,0.0,0.0425,0.266,0.3585,0.2295,0.086,0.014,0.0035,0.0,0.0,0.0,0.1135,0.4675,0.343,0.0725,0.0035,0.0,0.0,0.0,0.0,0.0
179,398.off,./normalized-psb-db/FourLeg/398.off,FourLeg,0.876516692069061,-0.03048251263721057,0.16754981090497598,724.7346874384865,1.1065488244069066,28.40444257775207,0.2085,0.137,0.149,0.126,0.114,0.102,0.076,0.0525,0.0295,0.0055,0.0,0.099,0.102,0.277,0.503,0.009,0.01,0.0,0.0,0.0,0.173,0.1405,0.1115,0.2305,0.1625,0.0885,0.0865,0.007,0.0,0.0,0.083,0.2035,0.264,0.21,0.1285,0.092,0.016,0.003,0.0,0.0,0.137,0.3865,0.3145,0.148,0.014,0.0,0.0,0.0,0.0,0.0
180,157.off,./normalized-psb-db/Table/157.off,Table,1.8751540644025937,0.04685378048035064,0.39177061186699547,3003.45818386108,1.0085365622192477,8.75915671362227,0.15,0.1885,0.184,0.138,0.121,0.0795,0.057,0.0425,0.027,0.0125,0.024,0.085,0.13,0.281,0.423,0.057,0.0,0.0,0.0,0.0,0.0475,0.1415,0.2055,0.217,0.197,0.14,0.0505,0.001,0.0,0.0,0.0205,0.1255,0.2315,0.2485,0.1995,0.117,0.048,0.0095,0.0,0.0,0.0855,0.3095,0.3455,0.1715,0.065,0.023,0.0,0.0,0.0,0.0
181,143.off,./normalized-psb-db/Table/143.off,Table,0.9071691759742044,-0.010315251545867384,0.07955608257781507,7016.252493343341,0.9996831712432442,104.10752057048451,0.2085,0.1975,0.141,0.115,0.079,0.0715,0.06,0.055,0.05,0.0225,0.073,0.222,0.358,0.231,0.112,0.004,0.0,0.0,0.0,0.0,0.1,0.254,0.301,0.1995,0.095,0.0415,0.009,0.0,0.0,0.0,0.0925,0.3145,0.3055,0.203,0.075,0.0095,0.0,0.0,0.0,0.0,0.384,0.538,0.071,0.007,0.0,0.0,0.0,0.0,0.0,0.0
182,142.off,./normalized-psb-db/Table/142.off,Table,0.9619493134205742,-0.010959958631715687,0.07965687612783973,7410.350280727919,1.0010655250354876,67.92769921807232,0.2155,0.1995,0.143,0.1045,0.083,0.077,0.0555,0.055,0.041,0.026,0.057,0.184,0.371,0.216,0.172,0.0,0.0,0.0,0.0,0.0,0.109,0.2455,0.2715,0.1815,0.1195,0.056,0.017,0.0,0.0,0.0,0.0725,0.2935,0.324,0.2155,0.0865,0.008,0.0,0.0,0.0,0.0,0.3125,0.542,0.1325,0.013,0.0,0.0,0.0,0.0,0.0,0.0
