,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
137,49.off,./normalized-psb-db/Glasses/49.off,Glasses,0.347228645483325,0.48992180228488835,0.3515456760805563,0.576801485832773,0.3782268651415477,0.6088155437951009,0.2645,0.224,0.116,0.056,0.0345,0.0515,0.101,0.0875,0.05,0.015,0.332,0.381,0.161,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.2655,0.247,0.2135,0.1525,0.09,0.0315,0.0,0.0,0.0,0.0,0.226,0.4105,0.234,0.077,0.0495,0.003,0.0,0.0,0.0,0.0,0.781,0.2175,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,59.off,./normalized-psb-db/Glasses/59.off,Glasses,0.3449707560645713,0.49759617231925407,0.33647006166653554,0.5200644737301316,0.38292400372516067,0.5846058465901705,0.244,0.247,0.103,0.052,0.0335,0.042,0.1105,0.1045,0.048,0.0155,0.335,0.371,0.218,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.2555,0.2275,0.155,0.08,0.022,0.0,0.0,0.0,0.0,0.2395,0.4185,0.2175,0.0855,0.0385,0.0005,0.0,0.0,0.0,0.0,0.7745,0.2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,58.off,./normalized-psb-db/Glasses/58.off,Glasses,0.3268520442571501,0.4952599991430674,0.29578614506189715,0.525172377403255,0.3892160590137003,1.1140146002537525,0.441,0.126,0.0475,0.0335,0.0355,0.029,0.036,0.0585,0.1105,0.0825,0.549,0.196,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.2635,0.213,0.1225,0.0415,0.02,0.0,0.0,0.0,0.0,0.4735,0.476,0.0495,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,242.off,./normalized-psb-db/Bird/242.off,Bird,0.4434322107743631,0.525526714625634,0.5104106295551012,0.46516106870037144,0.3981774483417457,0.4243401639669558,0.153,0.1955,0.162,0.152,0.106,0.082,0.0685,0.0455,0.026,0.0095,0.19,0.542,0.241,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.3155,0.3095,0.1825,0.0375,0.003,0.0,0.0,0.0,0.0,0.072,0.4025,0.323,0.154,0.042,0.0065,0.0,0.0,0.0,0.0,0.57,0.4025,0.027,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
141,256.off,./normalized-psb-db/Bird/256.off,Bird,0.3920425813884,0.5094571588421972,0.37978294794754586,0.4675890913569716,0.686559041392799,0.45599508083541457,0.1655,0.199,0.181,0.1305,0.1035,0.077,0.053,0.049,0.029,0.0125,0.356,0.488,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.382,0.2955,0.1055,0.014,0.001,0.0,0.0,0.0,0.0,0.1575,0.4495,0.2785,0.1045,0.01,0.0,0.0,0.0,0.0,0.0,0.746,0.2535,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,257.off,./normalized-psb-db/Bird/257.off,Bird,0.3895681612783502,0.4999355299651931,0.34273932426627574,0.8649370283437758,0.6057394981182223,0.8155976167573333,0.2155,0.1965,0.151,0.102,0.083,0.069,0.0595,0.055,0.0475,0.021,0.314,0.544,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345,0.416,0.2405,0.085,0.024,0.0,0.0,0.0,0.0,0.0,0.2425,0.442,0.2815,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.9475,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,243.off,./normalized-psb-db/Bird/243.off,Bird,0.3605264655886877,0.5031881573038463,0.32658719052626806,0.44524069864148313,0.3780698353496452,0.7552197563794383,0.268,0.2035,0.107,0.0675,0.063,0.063,0.0555,0.0675,0.067,0.038,0.491,0.296,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585,0.3745,0.2245,0.093,0.045,0.0045,0.0,0.0,0.0,0.0,0.251,0.577,0.162,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,255.off,./normalized-psb-db/Bird/255.off,Bird,0.3896969183079279,0.47743399378737095,0.3968893009717221,0.45860928150327507,0.44517648293877876,0.4448533370900963,0.172,0.2045,0.167,0.1145,0.0855,0.071,0.0655,0.067,0.039,0.014,0.329,0.481,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2055,0.3605,0.291,0.108,0.0315,0.0035,0.0,0.0,0.0,0.0,0.144,0.472,0.289,0.0945,0.0005,0.0,0.0,0.0,0.0,0.0,0.709,0.285,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,241.off,./normalized-psb-db/Bird/241.off,Bird,0.3608386953582964,0.5026797074082892,0.34865897586441325,0.45344795427947404,0.3880216514474142,0.5797979802234394,0.223,0.195,0.1455,0.092,0.0745,0.0705,0.0595,0.058,0.051,0.031,0.442,0.378,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.3695,0.281,0.092,0.0185,0.003,0.0,0.0,0.0,0.0,0.2355,0.4845,0.207,0.0585,0.0135,0.001,0.0,0.0,0.0,0.0,0.8745,0.1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,254.off,./normalized-psb-db/Bird/254.off,Bird,0.3655518509591794,0.4854780236357915,0.324600072106657,0.4952837801339761,0.4685847677453635,0.905311012535716,0.2435,0.2065,0.1305,0.084,0.07,0.06,0.0675,0.0445,0.064,0.0295,0.401,0.432,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.369,0.2595,0.0815,0.0235,0.0045,0.0,0.0,0.0,0.0,0.2505,0.542,0.1675,0.0375,0.0025,0.0,0.0,0.0,0.0,0.0,0.9645,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,250.off,./normalized-psb-db/Bird/250.off,Bird,0.3787255983863822,0.5040630669506514,0.3353467630932151,0.5019658271387297,0.6484176070901243,0.8612296421833107,0.226,0.187,0.141,0.107,0.0745,0.0605,0.0665,0.0505,0.0575,0.0295,0.345,0.446,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2405,0.351,0.2765,0.113,0.018,0.001,0.0,0.0,0.0,0.0,0.205,0.493,0.214,0.07,0.017,0.001,0.0,0.0,0.0,0.0,0.922,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,244.off,./normalized-psb-db/Bird/244.off,Bird,0.37681910700079196,0.4830604577381637,0.341179455626747,0.4925961751203731,0.38545721485472206,0.7104375201330404,0.2685,0.1875,0.125,0.088,0.071,0.054,0.051,0.0635,0.057,0.0345,0.344,0.45,0.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2495,0.3475,0.2455,0.1085,0.0445,0.0045,0.0,0.0,0.0,0.0,0.2045,0.516,0.2345,0.043,0.002,0.0,0.0,0.0,0.0,0.0,0.9155,0.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,245.off,./normalized-psb-db/Bird/245.off,Bird,0.4236693595737667,0.5136526271725882,0.4941322373618376,0.5145871949331311,0.3966055576923472,0.4251954367002715,0.16,0.191,0.1825,0.134,0.1035,0.0775,0.0555,0.051,0.0345,0.0105,0.268,0.511,0.207,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.3325,0.2905,0.16,0.03,0.002,0.0,0.0,0.0,0.0,0.1315,0.3965,0.2965,0.135,0.0355,0.005,0.0,0.0,0.0,0.0,0.632,0.3475,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,251.off,./normalized-psb-db/Bird/251.off,Bird,0.3605264655886877,0.5031881573038463,0.32658719052626806,0.44524069864148313,0.3780698353496452,0.7552197563794383,0.268,0.2035,0.107,0.0675,0.063,0.063,0.0555,0.0675,0.067,0.038,0.491,0.296,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2585,0.3745,0.2245,0.093,0.045,0.0045,0.0,0.0,0.0,0.0,0.251,0.577,0.162,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.969,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,247.off,./normalized-psb-db/Bird/247.off,Bird,0.4018229123215258,0.4771735050192929,0.441292770394014,0.4912670579412866,0.3777444233961023,0.44072451751605035,0.1795,0.2165,0.1545,0.104,0.092,0.075,0.066,0.0565,0.0385,0.0175,0.268,0.516,0.207,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.3145,0.2895,0.1485,0.036,0.0065,0.0,0.0,0.0,0.0,0.1325,0.422,0.3065,0.1085,0.0305,0.0,0.0,0.0,0.0,0.0,0.675,0.312,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,253.off,./normalized-psb-db/Bird/253.off,Bird,0.41172742537202034,0.47594359053306046,0.416335050211605,0.5077442300511813,0.4256176884454402,0.5178737428647978,0.179,0.1895,0.1535,0.1335,0.089,0.0725,0.0595,0.0585,0.048,0.017,0.28,0.421,0.288,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.2935,0.3075,0.174,0.0415,0.0055,0.0,0.0,0.0,0.0,0.1195,0.3975,0.299,0.1275,0.0495,0.007,0.0,0.0,0.0,0.0,0.676,0.3205,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,252.off,./normalized-psb-db/Bird/252.off,Bird,0.4232137415977584,0.47175969001360474,0.5084053445064788,0.4932547280709663,0.42105080064850164,0.4329374442479985,0.156,0.217,0.168,0.1095,0.085,0.084,0.0795,0.06,0.0285,0.0125,0.196,0.518,0.256,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1595,0.3005,0.2635,0.2035,0.0665,0.0065,0.0,0.0,0.0,0.0,0.105,0.3785,0.311,0.1535,0.0475,0.0045,0.0,0.0,0.0,0.0,0.5665,0.406,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,246.off,./normalized-psb-db/Bird/246.off,Bird,0.37346005855185893,0.48291760723568,0.3497434488627802,0.47583033352976717,0.3782768681049341,0.5149986776051013,0.2665,0.2275,0.1,0.0715,0.054,0.0685,0.073,0.06,0.0585,0.0205,0.403,0.377,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665,0.33,0.227,0.127,0.043,0.0065,0.0,0.0,0.0,0.0,0.204,0.528,0.231,0.036,0.001,0.0,0.0,0.0,0.0,0.0,0.8435,0.1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,248.off,./normalized-psb-db/Bird/248.off,Bird,0.5031867833862772,0.5329659219253455,0.6657217923762919,0.539210629811557,0.6226365455867092,0.40829409306918085,0.155,0.1745,0.1605,0.1675,0.127,0.0825,0.0505,0.036,0.035,0.0115,0.084,0.542,0.311,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.1045,0.2625,0.274,0.2355,0.111,0.0125,0.0,0.0,0.0,0.0,0.0465,0.292,0.314,0.2045,0.099,0.039,0.005,0.0,0.0,0.0,0.4055,0.4805,0.107,0.007,0.0,0.0,0.0,0.0,0.0,0.0
156,260.off,./normalized-psb-db/Bird/260.off,Bird,0.5325652386484743,0.5480309321546952,0.7039171273882503,0.50642151498858,0.6275525189218667,0.42124584041805146,0.1605,0.19,0.1635,0.139,0.1055,0.083,0.0595,0.0525,0.036,0.0105,0.122,0.46,0.407,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.2595,0.266,0.231,0.0535,0.003,0.0,0.0,0.0,0.0,0.1115,0.38,0.3305,0.121,0.0455,0.011,0.0005,0.0,0.0,0.0,0.572,0.3975,0.0295,0.001,0.0,0.0,0.0,0.0,0.0,0.0
157,249.off,./normalized-psb-db/Bird/249.off,Bird,0.36183036754743103,0.5015324053212527,0.35528647116319934,0.4798473785328817,0.3791368142651834,0.5667092073614184,0.2255,0.189,0.1285,0.103,0.0875,0.072,0.057,0.0625,0.0515,0.0235,0.452,0.38,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.3955,0.2445,0.0625,0.0245,0.003,0.0,0.0,0.0,0.0,0.249,0.51,0.211,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.9175,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,259.off,./normalized-psb-db/Bird/259.off,Bird,0.45752691386551436,0.5283827528037536,0.4937234231441775,0.4751942427102562,0.3995896840520124,0.4437508157479624,0.155,0.197,0.166,0.1305,0.096,0.0885,0.0675,0.048,0.039,0.0125,0.22,0.427,0.329,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.1305,0.282,0.31,0.211,0.0535,0.013,0.0,0.0,0.0,0.0,0.0695,0.3485,0.3345,0.174,0.0615,0.012,0.0,0.0,0.0,0.0,0.5215,0.4445,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,258.off,./normalized-psb-db/Bird/258.off,Bird,0.4988549569342887,0.5288415887258892,0.6134394011951464,0.5653964541735689,0.5768982760893325,0.4295477874219569,0.163,0.16,0.1885,0.1335,0.121,0.0855,0.057,0.0485,0.032,0.011,0.039,0.439,0.474,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.1225,0.198,0.252,0.2575,0.143,0.027,0.0,0.0,0.0,0.0,0.0845,0.222,0.299,0.2265,0.1205,0.0405,0.0065,0.0005,0.0,0.0,0.431,0.473,0.0935,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
160,396.off,./normalized-psb-db/FourLeg/396.off,FourLeg,0.4417562243607437,0.5315477369084343,0.41417621905251467,0.4392989737319283,0.6016648392636522,0.48759899060175516,0.1495,0.207,0.1555,0.1295,0.103,0.083,0.079,0.051,0.0355,0.007,0.201,0.525,0.264,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1245,0.322,0.3135,0.1785,0.0555,0.006,0.0,0.0,0.0,0.0,0.077,0.3715,0.39,0.137,0.023,0.0015,0.0,0.0,0.0,0.0,0.5475,0.452,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,382.off,./normalized-psb-db/FourLeg/382.off,FourLeg,0.4242289590176712,0.5274919163219653,0.43998727214772987,0.4301367876690982,0.48658783605971245,0.4515458875702526,0.1475,0.2125,0.17,0.131,0.1045,0.0835,0.0705,0.0485,0.024,0.008,0.232,0.51,0.251,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.142,0.3535,0.3065,0.1425,0.045,0.0105,0.0,0.0,0.0,0.0,0.0795,0.3735,0.389,0.1365,0.021,0.0005,0.0,0.0,0.0,0.0,0.5625,0.429,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,383.off,./normalized-psb-db/FourLeg/383.off,FourLeg,0.4878578860269622,0.4218396643584822,0.4370358447019619,0.42052992499497277,0.4757768858562752,0.45684016303250585,0.154,0.217,0.1495,0.121,0.113,0.0885,0.0725,0.047,0.0275,0.01,0.106,0.428,0.443,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,0.3105,0.261,0.1935,0.101,0.0395,0.0,0.0,0.0,0.0,0.04,0.2525,0.398,0.2655,0.0435,0.0005,0.0,0.0,0.0,0.0,0.389,0.592,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,397.off,./normalized-psb-db/FourLeg/397.off,FourLeg,0.45244085470251577,0.5378507491618327,0.4474939827717458,0.43479297483995216,0.4843399499850787,0.4795222597945028,0.155,0.2095,0.1595,0.1195,0.1115,0.084,0.057,0.0585,0.0295,0.016,0.21,0.454,0.318,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.328,0.277,0.183,0.0645,0.019,0.0,0.0,0.0,0.0,0.0585,0.348,0.3965,0.1485,0.041,0.007,0.0005,0.0,0.0,0.0,0.4845,0.5075,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,381.off,./normalized-psb-db/FourLeg/381.off,FourLeg,0.46865464373257626,0.4240337259391621,0.46121946185087165,0.41186873300812415,0.4479836129737635,0.44473928427220766,0.135,0.207,0.1865,0.147,0.107,0.081,0.0585,0.048,0.0215,0.0085,0.145,0.532,0.293,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.3545,0.29,0.176,0.054,0.0265,0.0,0.0,0.0,0.0,0.048,0.3185,0.4145,0.186,0.0295,0.0035,0.0,0.0,0.0,0.0,0.4095,0.5785,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,395.off,./normalized-psb-db/FourLeg/395.off,FourLeg,0.4367338857740894,0.5293872638010352,0.4343367681712765,0.43965825645319323,0.4649094887810135,0.47585754986646,0.1715,0.229,0.1595,0.108,0.0915,0.0765,0.075,0.0485,0.0335,0.007,0.233,0.486,0.265,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.3485,0.2915,0.1615,0.06,0.0075,0.0,0.0,0.0,0.0,0.079,0.3645,0.3775,0.15,0.0255,0.0035,0.0,0.0,0.0,0.0,0.5395,0.455,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,394.off,./normalized-psb-db/FourLeg/394.off,FourLeg,0.4742478237234504,0.54430785149533,0.49717417434236966,0.4422965216317306,0.7624750137298246,0.46748422394091865,0.1285,0.197,0.1865,0.1415,0.1075,0.082,0.066,0.0545,0.0285,0.008,0.145,0.379,0.395,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.2415,0.256,0.2415,0.135,0.035,0.005,0.0,0.0,0.0,0.0455,0.238,0.329,0.232,0.112,0.0375,0.006,0.0,0.0,0.0,0.38,0.56,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,384.off,./normalized-psb-db/FourLeg/384.off,FourLeg,0.42680567997785057,0.5271297581917049,0.39385708471848013,0.4342481880829406,0.3856211454609533,0.477388418284508,0.153,0.224,0.1505,0.1185,0.1015,0.084,0.074,0.0545,0.0285,0.0115,0.241,0.502,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455,0.38,0.2735,0.143,0.0525,0.0055,0.0,0.0,0.0,0.0,0.082,0.4005,0.404,0.096,0.017,0.0005,0.0,0.0,0.0,0.0,0.5925,0.407,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,390.off,./normalized-psb-db/FourLeg/390.off,FourLeg,0.3811781272770144,0.48157865461537575,0.3928625448799107,0.48310012163865584,0.4056177388781549,0.48169701944520843,0.2075,0.1905,0.152,0.0985,0.085,0.0755,0.0585,0.0605,0.047,0.025,0.421,0.337,0.205,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.2215,0.3855,0.261,0.094,0.029,0.009,0.0,0.0,0.0,0.0,0.1515,0.489,0.2785,0.0685,0.012,0.0005,0.0,0.0,0.0,0.0,0.741,0.2575,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,391.off,./normalized-psb-db/FourLeg/391.off,FourLeg,0.4626792263852073,0.547256909779098,0.41751026302660066,0.42609138349253534,0.41210926837205974,0.5657818517857826,0.2065,0.1795,0.1385,0.1235,0.087,0.0875,0.0705,0.055,0.0425,0.0095,0.056,0.386,0.502,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.2155,0.2405,0.1705,0.13,0.073,0.0,0.0,0.0,0.0,0.083,0.274,0.366,0.2115,0.06,0.0055,0.0,0.0,0.0,0.0,0.502,0.494,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,385.off,./normalized-psb-db/FourLeg/385.off,FourLeg,0.4547179503416881,0.44767007847126083,0.4503005900012674,0.4334276411697532,0.3878473494042217,0.4813377847057169,0.162,0.213,0.16,0.12,0.1025,0.0775,0.069,0.053,0.0335,0.0095,0.209,0.415,0.343,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.3165,0.3105,0.166,0.0685,0.0165,0.0,0.0,0.0,0.0,0.051,0.338,0.412,0.155,0.038,0.006,0.0,0.0,0.0,0.0,0.4805,0.509,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,393.off,./normalized-psb-db/FourLeg/393.off,FourLeg,0.4221455294967326,0.46498206766387906,0.40300175666686705,0.4457432000672783,0.39598573188780783,0.6477844421162734,0.19,0.1675,0.1605,0.118,0.0935,0.085,0.0725,0.051,0.0475,0.0145,0.128,0.28,0.583,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.1565,0.171,0.2585,0.1975,0.138,0.0785,0.0,0.0,0.0,0.0,0.1135,0.3145,0.2935,0.171,0.095,0.0125,0.0,0.0,0.0,0.0,0.569,0.4275,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,387.off,./normalized-psb-db/FourLeg/387.off,FourLeg,0.42145152960932075,0.4624565359748032,0.40167822233044664,0.4351527403890446,0.39718472555861717,0.49191138060283407,0.156,0.2115,0.161,0.116,0.0975,0.0895,0.065,0.057,0.0355,0.011,0.246,0.528,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.3605,0.3085,0.1415,0.0465,0.008,0.0,0.0,0.0,0.0,0.087,0.407,0.3755,0.1115,0.0175,0.0015,0.0,0.0,0.0,0.0,0.586,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,386.off,./normalized-psb-db/FourLeg/386.off,FourLeg,0.49733890602947894,0.4247679540798528,0.6090546775247686,0.43024551796376853,0.6515220584720486,0.4465331558249655,0.1305,0.185,0.1755,0.1405,0.1295,0.097,0.0675,0.043,0.0245,0.007,0.053,0.381,0.496,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1015,0.2335,0.222,0.2485,0.168,0.0245,0.002,0.0,0.0,0.0,0.059,0.2195,0.301,0.244,0.1345,0.04,0.002,0.0,0.0,0.0,0.3685,0.532,0.099,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
174,392.off,./normalized-psb-db/FourLeg/392.off,FourLeg,0.45975685297970237,0.551911804486944,0.448096811278322,0.41763827628021616,0.42937094227645145,0.4655598916790028,0.15,0.2055,0.16,0.136,0.0995,0.0865,0.0715,0.0495,0.0285,0.013,0.182,0.442,0.37,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.1315,0.334,0.27,0.1775,0.0805,0.0065,0.0,0.0,0.0,0.0,0.053,0.3305,0.419,0.1735,0.024,0.0,0.0,0.0,0.0,0.0,0.4455,0.5505,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,388.off,./normalized-psb-db/FourLeg/388.off,FourLeg,0.4898526715503635,0.5619930304505134,0.47603345122845175,0.4255329304188647,0.46498881339168124,0.45068367894306316,0.129,0.2005,0.1765,0.1465,0.113,0.099,0.068,0.038,0.0215,0.008,0.131,0.485,0.375,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.2955,0.327,0.196,0.08,0.009,0.0,0.0,0.0,0.0,0.0435,0.275,0.4245,0.213,0.042,0.002,0.0,0.0,0.0,0.0,0.4065,0.568,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,389.off,./normalized-psb-db/FourLeg/389.off,FourLeg,0.4358448892745477,0.4620918070105087,0.4366254233741479,0.45468023735841756,0.4013382288071607,0.45031933691850695,0.158,0.204,0.185,0.1195,0.098,0.0815,0.059,0.0555,0.0325,0.007,0.241,0.495,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475,0.3595,0.323,0.1225,0.0395,0.008,0.0,0.0,0.0,0.0,0.0895,0.3765,0.38,0.132,0.022,0.0,0.0,0.0,0.0,0.0,0.549,0.446,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,400.off,./normalized-psb-db/FourLeg/400.off,FourLeg,0.4219310933780557,0.5224518800555098,0.42131424514997784,0.4442149548376947,0.4462565186857643,0.4956843339148178,0.1795,0.204,0.156,0.11,0.0795,0.082,0.0735,0.0585,0.0465,0.0105,0.225,0.428,0.325,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.321,0.2895,0.153,0.072,0.0095,0.0,0.0,0.0,0.0,0.0845,0.39,0.3805,0.1135,0.03,0.0015,0.0,0.0,0.0,0.0,0.5875,0.4085,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,399.off,./normalized-psb-db/FourLeg/399.off,FourLeg,0.42486354574951884,0.4614594404015646,0.42440044563619617,0.4363119974591335,0.3981679196292034,0.4478691713481149,0.14,0.2125,0.1755,0.142,0.1,0.07,0.0735,0.0515,0.027,0.008,0.25,0.52,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415,0.359,0.3195,0.148,0.0305,0.0015,0.0,0.0,0.0,0.0,0.085,0.375,0.369,0.1385,0.027,0.0055,0.0,0.0,0.0,0.0,0.5525,0.441,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,398.off,./normalized-psb-db/FourLeg/398.off,FourLeg,0.4466856651530199,0.4525313602929001,0.43316149579762825,0.43653532446404475,0.5618649723446734,0.5555033135387306,0.189,0.168,0.159,0.1185,0.1135,0.091,0.078,0.045,0.0295,0.0085,0.075,0.217,0.697,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.1995,0.153,0.2255,0.2405,0.1145,0.0645,0.0025,0.0,0.0,0.0,0.1165,0.2815,0.3115,0.161,0.112,0.0175,0.0,0.0,0.0,0.0,0.5505,0.4345,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,157.off,./normalized-psb-db/Table/157.off,Table,0.6102038534107197,0.5566670298770465,0.6336632500414132,0.6029888934729253,0.3988939372825435,0.4452729296270176,0.1495,0.183,0.171,0.148,0.1245,0.0865,0.055,0.041,0.0295,0.012,0.081,0.303,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735,0.195,0.2555,0.263,0.175,0.038,0.0,0.0,0.0,0.0,0.043,0.2115,0.283,0.2575,0.1505,0.052,0.0025,0.0,0.0,0.0,0.394,0.5075,0.0975,0.001,0.0,0.0,0.0,0.0,0.0,0.0
181,143.off,./normalized-psb-db/Table/143.off,Table,0.4517047429210156,0.4796871904053316,0.3544761248759746,0.8961108696847541,0.38067172228977436,0.9802759235252267,0.224,0.187,0.138,0.1105,0.0865,0.0595,0.063,0.0575,0.0485,0.0255,0.199,0.558,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.3365,0.277,0.1535,0.0505,0.0065,0.0,0.0,0.0,0.0,0.1495,0.3935,0.313,0.1325,0.0115,0.0,0.0,0.0,0.0,0.0,0.9105,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,142.off,./normalized-psb-db/Table/142.off,Table,0.46067451420727307,0.47881907271615803,0.3545662560480589,0.9248984708797402,0.38075141369254456,0.777269684516231,0.2185,0.202,0.138,0.111,0.0825,0.0745,0.0595,0.0545,0.037,0.0225,0.202,0.531,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1555,0.3435,0.2725,0.161,0.0595,0.008,0.0,0.0,0.0,0.0,0.1215,0.396,0.328,0.145,0.0095,0.0,0.0,0.0,0.0,0.0,0.848,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
